analysis_scope,scenario_id,period_id,category,space_name,zone_name,metric,baseline,value,delta,delta_pct
seasonal_zone,public_evening,shoulder,terminal_hall,hall-1-4,Thermal Zone: hall-1-4,cooling_kwh,57.3081612172032,54.21098345769495,-3.0971777595082486,-5.404427037485394
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-14,dbhall14,cooling_kwh,13.269459580130887,12.55305784943204,-0.7164017306988466,-5.398876467972784
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-4,xnhall4,cooling_kwh,363.0575909255758,343.462143318032,-19.595447607543804,-5.397338630928317
seasonal_zone,public_core,summer,terminal_hall,n-hall-10,nhall10,cooling_kwh,221.5946328238286,209.63670177123922,-11.957931052589373,-5.396308972021053
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-2,xbhall2,cooling_kwh,23.4772638947107,22.212667058003117,-1.2645968367075824,-5.386474515850585
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-8,xbhall8,cooling_kwh,251.00168763281366,237.52714055436886,-13.4745470784448,-5.368309355017764
seasonal_zone,public_core,summer,terminal_hall,d-b-hall-5,dbhall5,cooling_kwh,118.60391413545119,112.23929698085782,-6.364617154593375,-5.366279183100725
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-15,xbhall15,cooling_kwh,256.7827562868862,243.00878771950772,-13.77396856737846,-5.3640551127933715
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-8,xnhall8,cooling_kwh,218.49145962027438,206.7767415871042,-11.714718033170186,-5.361636584573921
seasonal_zone,public_core,summer,terminal_hall,d-b-hall-11,dbhall11,cooling_kwh,216.8329446600696,205.22191460708623,-11.611030052983352,-5.354827455387851
seasonal_zone,public_evening,summer,dining,x-n-dining-1,xndining1,cooling_kwh,174.17736713555138,183.50352679871182,9.326159663160439,5.354403856559889
seasonal_zone,public_evening,summer,dining,x-n-dining-5,xndining5,cooling_kwh,100.33260243310974,105.70342385328055,5.370821420170813,5.353017154868938
seasonal_zone,public_perimeter,shoulder,commerce_retail,d-b-commerce-7,dbcommerce7,heating_kwh,46.53049184433017,49.019703508029714,2.4892116636995425,5.349635400432281
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-13,xbhall13,cooling_kwh,205.32035052440682,194.34115180263947,-10.979198721767347,-5.347350466588176
seasonal_zone,public_morning,shoulder,terminal_hall,z-u-hall-9,zuhall9,cooling_kwh,35.47987048316649,33.5831226274843,-1.896747855682193,-5.3459830316520165
seasonal_zone,public_core,summer,terminal_hall,n-hall-2,nhall2,cooling_kwh,406.4273468126421,384.74612636893323,-21.681220443708867,-5.33458700890608
seasonal_zone,public_core,shoulder,terminal_hall,z-r-hall-2,zrhall2,cooling_peak_kw,4.323879733524131,4.554450229542656,0.23057049601852508,5.3324909624764505
seasonal_zone,public_evening,shoulder,terminal_hall,x-b-hall-17,xbhall17,heating_kwh,73.48276450427484,69.56815229248764,-3.914612211787201,-5.327252231452818
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-19,xnhall19,cooling_kwh,226.52903195726876,214.46288826958659,-12.066143687682171,-5.326533020261291
seasonal_zone,public_core,summer,terminal_hall,x-n-hall21,xnhall21,cooling_kwh,250.1703102175134,236.86038710938377,-13.309923108129624,-5.320344806926594
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-5,dbhall5,cooling_peak_kw,1.9491150927353345,2.052571942984353,0.10345685024901874,5.307888212174801
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-3,xbhall3,heating_kwh,79.81213045089449,75.57685393178262,-4.2352765191118635,-5.306557405728789
seasonal_zone,public_evening,shoulder,terminal_hall,d-b-hall-16,dbhall16,heating_kwh,127.1344186169837,120.39298191321015,-6.7414367037735445,-5.302605523436882
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-15,xbhall15,heating_kwh,79.5060500113161,75.29120351293427,-4.2148464983818315,-5.301290276377624
seasonal_zone,public_morning,shoulder,terminal_hall,n-hall-4,nhall4,heating_kwh,63.958549647309866,60.5687776987034,-3.389771948606466,-5.2999512454532995
seasonal_zone,public_core,summer,terminal_hall,d-b-hall-3,dbhall3,cooling_kwh,198.10348183170157,187.60416833580211,-10.499313495899457,-5.29991366068928
seasonal_zone,public_core,summer,terminal_hall,n-hall-4,nhall4,cooling_kwh,244.78771344634066,231.81586016848738,-12.971853277853285,-5.299225641362434
seasonal_zone,public_evening,shoulder,terminal_hall,x-b-hall-14,xbhall14,heating_kwh,54.96814218084609,52.05562374941773,-2.91251843142836,-5.298557156700197
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-7,xnhall7,heating_kwh,50.32894584173798,47.66381241159997,-2.665133430138013,-5.295428675416063
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-2,xbhall2,cooling_kwh,402.21407733568554,380.92044852085223,-21.293628814833312,-5.294103318283853
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-11,xnhall11,cooling_kwh,317.3053998705037,300.5213364278167,-16.784063442687,-5.289561239593396
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-9,xnhall9,cooling_kwh,316.20424347807506,299.4787932640481,-16.725450214026978,-5.289445211125601
seasonal_zone,public_core,shoulder,terminal_hall,z-r-hall-1,zrhall1,cooling_kwh,16.66302793703478,17.54392976107393,0.8809018240391495,5.286565127105631
seasonal_zone,public_core,shoulder,terminal_hall,d-b-hall-4,dbhall4,cooling_kwh,10.673755932882855,11.2378452678489,0.5640893349660452,5.284825121663536
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-3,xbhall3,cooling_kwh,281.70744867341074,266.85067691157843,-14.856771761832306,-5.273829936621969
seasonal_zone,public_evening,shoulder,terminal_hall,d-b-hall-15,dbhall15,heating_kwh,116.06976002642234,109.95330321208651,-6.116456814335834,-5.26963854577064
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall21,xnhall21,heating_kwh,70.54192825484674,66.82751452091578,-3.7144137339309538,-5.265540403874269
seasonal_zone,public_core,winter,dining,P3-1-dining 1,Thermal Zone: P3-1-dining 1,cooling_kwh,29.245595341175065,27.705689718523086,-1.539905622651979,-5.265427510323019
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-16,xbhall16,cooling_kwh,215.65268809668905,204.30258121969518,-11.350106876993863,-5.263141849595207
seasonal_zone,public_core,shoulder,terminal_hall,z-r-hall-9,zrhall9,cooling_kwh,16.58149902383046,17.453193639373097,0.871694615542637,5.257031431777443
seasonal_zone,public_core,summer,terminal_hall,d-b-hall-13,dbhall13,cooling_kwh,193.05505256553568,182.90859334268987,-10.146459222845806,-5.255733578587085
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-14,xnhall14,cooling_kwh,125.60182485392153,119.00308784130509,-6.598737012616439,-5.253695175441087
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-18,xnhall18,cooling_kwh,187.01347223694427,177.19416300554036,-9.819309231403906,-5.250589229722945
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-2,xnhall2,cooling_kwh,401.5125287463689,380.4314405059837,-21.081088240385213,-5.250418537674551
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-12,xnhall12,heating_kwh,71.07813211519317,67.34700158296414,-3.731130532229031,-5.249336780800815
seasonal_zone,public_core,summer,terminal_hall,x-n-hall-6,xnhall6,cooling_kwh,303.10573824803254,287.2075400230817,-15.898198224950818,-5.245099718944042
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-3,xnhall3,heating_kwh,46.82284634765109,44.36982683618532,-2.4530195114657687,-5.238937191584951
seasonal_zone,public_morning,shoulder,terminal_hall,hall-2-3,Thermal Zone: hall-2-3,heating_kwh,71.06345880921063,67.34127623160983,-3.7221825776008046,-5.237829174054173
seasonal_zone,public_morning,shoulder,dining,P1-1-dining 1,Thermal Zone: P1-1-dining 1,heating_kwh,40.98816091522341,38.84511011897721,-2.1430507962462,-5.2284629229369735
seasonal_zone,public_core,summer,terminal_hall,hall-2-3,Thermal Zone: hall-2-3,cooling_kwh,272.1999239575318,257.97346047286993,-14.22646348466185,-5.226475921749868
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-9,xnhall9,cooling_peak_kw,5.028532965947219,5.2910484296762865,0.2625154637290672,5.220517902672583
seasonal_zone,public_morning,shoulder,terminal_hall,hall-4-4,Thermal Zone: hall-4-4,heating_kwh,36.297787430043996,34.402858044730664,-1.8949293853133327,-5.220509346376531
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-8,xnhall8,heating_kwh,57.06548307770927,54.08727712743581,-2.9782059502734555,-5.21892708104804
seasonal_zone,public_core,summer,terminal_hall,n-hall-9,nhall9,cooling_kwh,516.1336083786412,489.1974460596658,-26.936162318975335,-5.218835177889574
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-6,dbhall6,heating_kwh,68.35579211164186,64.78940505494597,-3.5663870566958877,-5.217388236641451
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-6,xbhall6,heating_kwh,37.69663856953357,35.73092420702689,-1.9657143625066809,-5.214561396186055
seasonal_zone,public_evening,shoulder,terminal_hall,x-b-hall-13,xbhall13,heating_kwh,67.16337702630669,63.662300986813776,-3.501076039492915,-5.212775465595791
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-5,dbhall5,heating_kwh,34.401567922653484,32.61025295601602,-1.791314966637465,-5.207073615554254
seasonal_zone,public_evening,shoulder,terminal_hall,hall-3-2,Thermal Zone: hall-3-2,cooling_kwh,5.384107253711853,5.103838123248923,-0.2802691304629299,-5.205489364457028
seasonal_zone,public_core,summer,terminal_hall,n-hall-12,nhall12,cooling_kwh,402.25770689934177,381.3268265067305,-20.930880392611243,-5.203350994552566
seasonal_zone,public_evening,shoulder,office,x-b-office-6,xboffice6,cooling_kwh,2.1667393257375793,2.054021059164032,-0.11271826657354733,-5.202207078379257
seasonal_zone,public_core,shoulder,terminal_hall,z-u-hall-12,zuhall12,cooling_peak_kw,1.601245378222527,1.517989143942905,-0.08325623427962214,-5.1994675776701555
seasonal_zone,public_core,summer,terminal_hall,n-hall-8,nhall8,cooling_kwh,261.371706944103,247.8039692219108,-13.567737722192192,-5.19097414208409
seasonal_zone,public_core,summer,terminal_hall,d-b-hall-16,dbhall16,cooling_kwh,475.4746700631478,450.7961601108013,-24.67850995234653,-5.190289095540878
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-11,xnhall11,cooling_peak_kw,5.03473250095833,5.2958990424604275,0.2611665415020976,5.187297268571591
seasonal_zone,public_core,summer,terminal_hall,n-hall-11,nhall11,cooling_kwh,238.94726933065505,226.5527304295377,-12.394538901117357,-5.187143981949341
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-11,xnhall11,heating_kwh,84.02327434232083,79.67021892448841,-4.353055417832422,-5.180773365362501
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-12,xnhall12,cooling_peak_kw,26.380444116621533,27.74710622679971,1.3666621101781757,5.180587954230393
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-9,xnhall9,heating_kwh,84.03131512389024,79.6785143249614,-4.35280079892884,-5.17997462316442
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-5,dbhall5,cooling_kwh,5.4731293563998875,5.189644788254711,-0.28348456814517675,-5.179570035443984
seasonal_zone,public_morning,shoulder,terminal_hall,z-d-hall-1,zdhall1,cooling_kwh,31.64141851781547,30.004490647344408,-1.6369278704710624,-5.173370686745293
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-6,xbhall6,cooling_kwh,136.50376265568121,129.44219032651185,-7.0615723291693655,-5.17317046196123
seasonal_zone,public_core,shoulder,terminal_hall,x-n-hall-5,xnhall5,cooling_peak_kw,3.043253327546949,3.200671240253732,0.15741791270678274,5.172685141978349
seasonal_zone,public_morning,shoulder,terminal_hall,n-hall-10,nhall10,cooling_peak_kw,3.774103113852917,3.9692912147940826,0.19518810094116557,5.171774460128658
seasonal_zone,public_morning,shoulder,terminal_hall,hall-2-1,Thermal Zone: hall-2-1,heating_kwh,33.29543375652477,31.574768661826237,-1.7206650946985356,-5.167871087912599
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-13,xnhall13,cooling_peak_kw,26.85335985078167,28.240185474333053,1.3868256235513847,5.164439873660784
seasonal_zone,public_core,summer,terminal_hall,n-hall-6,nhall6,cooling_kwh,209.9485184100934,199.11344746566203,-10.83507094443138,-5.1608227704980445
seasonal_zone,public_evening,shoulder,terminal_hall,hall-1-10,Thermal Zone: hall-1-10,cooling_kwh,27.882975029972247,26.44529571438844,-1.4376793155838072,-5.156118793057063
seasonal_zone,public_perimeter,shoulder,terminal_hall,hall-1-11,Thermal Zone: hall-1-11,cooling_kwh,15.958801715563805,15.136274732709927,-0.8225269828538782,-5.154064807082035
seasonal_zone,public_evening,shoulder,terminal_hall,d-b-hall-3,dbhall3,heating_kwh,52.609441091884804,49.900240212973266,-2.7092008789115383,-5.149647710911421
seasonal_zone,public_perimeter,shoulder,commerce_retail,d-b-commerce-6,dbcommerce6,heating_kwh,21.26647098417519,22.361313854801555,1.0948428706263655,5.1482113390654245
seasonal_zone,public_perimeter,summer,terminal_hall,n-hall-5,nhall5,cooling_peak_kw,47.66042602276003,50.11025401211892,2.4498279893588943,5.140172243086937
seasonal_zone,public_morning,shoulder,terminal_hall,z-d-hall-2,zdhall2,cooling_kwh,31.723968072813918,30.093413711646377,-1.6305543611675404,-5.139818440823787
seasonal_zone,public_perimeter,summer,terminal_hall,x-b-hall-9,xbhall9,cooling_peak_kw,30.70121002948632,32.27820185780114,1.5769918283148243,5.1365787433141445
seasonal_zone,public_core,shoulder,terminal_hall,hall-1-2,Thermal Zone: hall-1-2,cooling_kwh,39.795409739155005,41.83901144145959,2.043601702304585,5.135269911026622
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-6,dbhall6,cooling_peak_kw,3.438835112600358,3.6153685330182035,0.17653342041784548,5.133523842739743
seasonal_zone,public_morning,summer,commerce_retail,x-n-commerce-5,xncommerce5,cooling_kwh,16.269405781220627,15.434375483950125,-0.8350302972705013,-5.132518719487322
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-11,xnhall11,cooling_peak_kw,31.226973616465052,32.8296104173449,1.60263680087985,5.132219409295646
seasonal_zone,public_core,shoulder,terminal_hall,x-n-hall-15,xnhall15,cooling_peak_kw,4.816387210248555,5.063486725946576,0.2470995156980207,5.13039140981501
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-13,dbhall13,heating_kwh,57.486423595913664,54.537567794175594,-2.9488558017380697,-5.1296560427316
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-4,xbhall4,cooling_kwh,170.36500717569672,161.62808507071216,-8.736922104984558,-5.128354848113972
seasonal_zone,public_core,summer,terminal_hall,d-b-hall-2,dbhall2,cooling_kwh,400.4061323686749,379.88576617399997,-20.52036619467492,-5.124888091319427
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-13,xnhall13,heating_kwh,74.50051016436768,70.68352113823578,-3.816989026131907,-5.123440118343655
seasonal_zone,public_evening,shoulder,terminal_hall,z-u-hall-2,zuhall2,heating_kwh,172.84041546452121,163.98553291350422,-8.854882551016999,-5.1231550949578875
seasonal_zone,public_evening,shoulder,terminal_hall,z-u-hall-3,zuhall3,heating_kwh,172.8835424447321,164.02918268932896,-8.854359755403124,-5.121574691375677
seasonal_zone,public_core,shoulder,terminal_hall,z-r-hall-8,zrhall8,cooling_peak_kw,4.957504571620497,5.211105223643383,0.25360065202288595,5.11549002848402
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-9,xnhall9,cooling_peak_kw,31.168103875657817,32.762174952964926,1.5940710773071096,5.114430713098572
seasonal_zone,public_evening,summer,dining,x-n-dining-2,xndining2,cooling_kwh,53.29081232396122,56.01527314197389,2.7244608180126733,5.112440023339014
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-6,xnhall6,heating_kwh,81.0123694554041,76.87845427202551,-4.1339151833785905,-5.102819743661787
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-7,xnhall7,cooling_peak_kw,19.083665911255363,20.057455699370134,0.9737897881147717,5.102739655175161
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-8,xnhall8,cooling_peak_kw,22.081898750009255,23.208341899255643,1.1264431492463878,5.101206023987931
seasonal_zone,public_core,shoulder,terminal_hall,x-b-hall-14,xbhall14,cooling_kwh,12.733116501580819,13.38233638742464,0.6492198858438218,5.098672314536831
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-16,xnhall16,heating_kwh,39.66228592759215,37.6447452365616,-2.017540691030554,-5.086798816169586
seasonal_zone,public_core,shoulder,dining,d-b-dining-2,dbdining2,heating_kwh,36.55868474129663,38.41107600441195,1.8523912631153223,5.066897992155785
seasonal_zone,public_perimeter,summer,terminal_hall,n-hall-8,nhall8,cooling_peak_kw,25.694561379041684,26.99424444764184,1.2996830686001566,5.058202976993687
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-3,xnhall3,cooling_kwh,7.2530750041158925,6.886326754076256,-0.3667482500396364,-5.056451916346077
seasonal_zone,public_evening,shoulder,terminal_hall,z-u-hall-12,zuhall12,cooling_peak_kw,1.601245378222527,1.6821887621123752,0.08094338388984812,5.055026855390512
seasonal_zone,public_perimeter,shoulder,commerce_retail,d-b-commerce-1,dbcommerce1,heating_kwh,10.964414011726221,11.518520713998461,0.5541067022722395,5.05368277483533
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-2,dbhall2,cooling_peak_kw,5.187077125717206,5.449184152127205,0.26210702640999894,5.053077485786525
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-18,xnhall18,heating_kwh,53.03284080887722,50.35418176659473,-2.67865904228249,-5.050943908390641
seasonal_zone,public_perimeter,summer,terminal_hall,n-hall-6,nhall6,cooling_peak_kw,20.696155426897942,21.741433925914567,1.045278499016625,5.050592621942332
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-16,xbhall16,heating_kwh,68.7763178383362,65.30513479952553,-3.471183038810665,-5.047061471028351
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-13,xbhall13,cooling_peak_kw,2.545164866733626,2.6734569472149388,0.1282920804813128,5.040619653294141
seasonal_zone,public_evening,shoulder,terminal_hall,x-b-hall-16,xbhall16,heating_kwh,68.7763178383362,65.31335540203165,-3.462962436304551,-5.035108806558239
seasonal_zone,public_evening,shoulder,terminal_hall,x-b-hall-3,xbhall3,heating_kwh,79.81213045089449,75.79500002458752,-4.017130426306963,-5.033232922880761
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-4,xbhall4,heating_kwh,52.38043346584329,49.7515653022066,-2.628868163636689,-5.018798031427031
seasonal_zone,public_core,shoulder,terminal_hall,x-b-hall-1,xbhall1,cooling_kwh,33.110948822726414,34.772171103514054,1.6612222807876407,5.017138861473595
seasonal_zone,public_core,summer,terminal_hall,x-b-hall-18,xbhall18,cooling_kwh,209.23375764890525,198.74742246807043,-10.486335180834828,-5.011779790539786
seasonal_zone,public_core,shoulder,terminal_hall,x-n-hall-20,xnhall20,cooling_peak_kw,3.102210912915523,3.2573220125947837,0.15511109967926062,5.000017859310667
seasonal_zone,public_perimeter,summer,terminal_hall,n-hall-9,nhall9,cooling_peak_kw,53.3321884156546,55.99703705633208,2.6648486406774836,4.996698466427961
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-12,dbhall12,cooling_peak_kw,3.6638819126532076,3.8468589490605107,0.18297703640730312,4.994075703569822
seasonal_zone,public_evening,shoulder,terminal_hall,x-b-hall-4,xbhall4,heating_kwh,52.38043346584329,49.765457602129466,-2.6149758637138234,-4.99227610519684
seasonal_zone,public_perimeter,summer,terminal_hall,d-b-hall-7,dbhall7,cooling_peak_kw,26.987602915710475,28.334425407857346,1.3468224921468703,4.990522857303623
seasonal_zone,public_perimeter,summer,terminal_hall,x-b-hall-11,xbhall11,cooling_peak_kw,30.755381385213752,32.290223345552064,1.534841960338312,4.990482612178619
seasonal_zone,public_perimeter,summer,terminal_hall,x-b-hall-12,xbhall12,cooling_peak_kw,34.35292140682433,36.06720234768984,1.714280940865514,4.990204240751897
seasonal_zone,public_perimeter,summer,terminal_hall,d-b-hall-11,dbhall11,cooling_peak_kw,21.57090407711202,22.646779781954248,1.075875704842229,4.98762453811009
seasonal_zone,public_core,shoulder,terminal_hall,z-r-hall-6,zrhall6,cooling_peak_kw,6.645648282337515,6.976970623535644,0.3313223411981294,4.985553359462343
seasonal_zone,public_perimeter,summer,terminal_hall,d-b-hall-12,dbhall12,cooling_peak_kw,25.21033564221085,26.466707839684272,1.2563721974734214,4.983559978351967
seasonal_zone,public_evening,shoulder,terminal_hall,x-b-hall-15,xbhall15,heating_kwh,79.5060500113161,75.54534954205559,-3.960700469260516,-4.981634062686788
seasonal_zone,public_evening,shoulder,terminal_hall,d-b-hall-13,dbhall13,heating_kwh,57.486423595913664,54.6316859326092,-2.854737663304462,-4.965933667001311
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-4,dbhall4,cooling_kwh,10.673755932882855,10.143752589108962,-0.5300033437738936,-4.965481196184199
seasonal_zone,public_morning,shoulder,terminal_hall,x-b-hall-7,xbhall7,cooling_kwh,13.307851651479668,12.647466285999217,-0.660385365480451,-4.96237396369702
seasonal_zone,public_core,shoulder,terminal_hall,d-b-hall-1,dbhall1,cooling_peak_kw,6.174649918457747,6.480575994290307,0.30592607583256015,4.954549324619392
seasonal_zone,public_perimeter,summer,terminal_hall,d-b-hall-8,dbhall8,cooling_peak_kw,31.749152792323876,33.32158914232063,1.5724363499967566,4.952687589121846
seasonal_zone,public_perimeter,summer,terminal_hall,d-b-hall-6,dbhall6,cooling_peak_kw,24.336409796073017,25.54151966836346,1.2051098722904428,4.9518802583810135
seasonal_zone,entrance_3_lead,summer,dining,x-b-dining-2,xbdining2,cooling_peak_kw,4.041989047352054,3.8419988184267635,-0.1999902289252904,-4.947817190556365
seasonal_zone,public_perimeter,summer,terminal_hall,x-b-hall-8,xbhall8,cooling_peak_kw,25.976253444794168,27.261459612558944,1.2852061677647768,4.9476194498030726
seasonal_zone,public_morning,shoulder,commerce_retail,x-n-commerce-4,xncommerce4,heating_kwh,15.296638809489828,14.540321981551813,-0.756316827938015,-4.9443334405517
seasonal_zone,public_morning,shoulder,terminal_hall,d-b-hall-17,dbhall17,cooling_kwh,17.373708247858094,16.515035844274884,-0.8586724035832098,-4.942366887558795
seasonal_zone,public_perimeter,summer,terminal_hall,d-b-hall-10,dbhall10,cooling_peak_kw,31.714969082528178,33.281585660590316,1.5666165780621384,4.939675564511869
seasonal_zone,public_perimeter,summer,terminal_hall,n-hall-10,nhall10,cooling_peak_kw,23.115290594434676,24.25605177455684,1.1407611801221655,4.935093398292901
seasonal_zone,public_evening,summer,dining,x-n-dining-3,xndining3,cooling_kwh,110.7927864171561,116.25842058881575,5.465634171659659,4.93320400037643
seasonal_zone,public_core,shoulder,commerce_retail,z-l-commerce-1,zlcommerce1,heating_kwh,165.95351691367134,157.7742378816005,-8.179279032070838,-4.92865664083858
seasonal_zone,public_perimeter,summer,terminal_hall,n-hall-4,nhall4,cooling_peak_kw,24.15516927266688,25.34477852487484,1.189609252207962,4.924864068553977
seasonal_zone,public_core,winter,dining,z-l-dining-1,zldining1,heating_kwh,3466.236763071875,3295.808706320893,-170.4280567509818,-4.916803680771758
seasonal_zone,public_perimeter,summer,terminal_hall,hall-3-3,Thermal Zone: hall-3-3,cooling_peak_kw,33.42585179455976,35.06761868740566,1.6417668928459008,4.911668079354996
seasonal_zone,public_core,summer,terminal_hall,hall-3-3,Thermal Zone: hall-3-3,cooling_kwh,332.8403432843949,316.5021017490999,-16.338241535295026,-4.908732329162045
seasonal_zone,public_perimeter,summer,terminal_hall,x-b-hall-7,xbhall7,cooling_peak_kw,28.022059690523243,29.397033509288796,1.3749738187655538,4.906755013552965
seasonal_zone,public_core,shoulder,terminal_hall,z-l-hall-7,zlhall7,cooling_kwh,25.744829112135793,27.00647748642708,1.261648374291287,4.900589430195757
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-6,xnhall6,cooling_peak_kw,30.496297954706336,31.98779109736304,1.4914931426567044,4.890735081588912
seasonal_zone,public_perimeter,summer,terminal_hall,hall-4-1,Thermal Zone: hall-4-1,cooling_peak_kw,23.05245422868345,24.179404622444995,1.1269503937615433,4.888635208130308
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-14,xnhall14,cooling_peak_kw,12.516846305634369,13.127337341846415,0.6104910362120464,4.877355056578734
seasonal_zone,public_core,shoulder,commerce_retail,z-l-commerce-3,zlcommerce3,heating_kwh,86.30761197001374,82.1014445041783,-4.206167465835435,-4.873460601941812
seasonal_zone,public_core,shoulder,commerce_retail,z-l-commerce-2,zlcommerce2,heating_kwh,83.81638274149549,79.73234091267915,-4.084041828816339,-4.87260568308256
seasonal_zone,entrance_3_lead,summer,dining,x-b-dining-3,xbdining3,cooling_peak_kw,8.198921045492495,7.800237294667004,-0.3986837508254917,-4.862636786149749
seasonal_zone,public_perimeter,summer,terminal_hall,hall-2-3,Thermal Zone: hall-2-3,cooling_peak_kw,28.651043374129628,30.038392035747293,1.387348661617665,4.842227361501142
seasonal_zone,public_perimeter,shoulder,terminal_hall,hall-1-12,Thermal Zone: hall-1-12,cooling_peak_kw,13.545010089597497,12.889259244598017,-0.6557508449994796,-4.841272473492604
seasonal_zone,public_core,shoulder,dining,x-n-dining-3,xndining3,heating_kwh,38.53960045652639,40.40482087269795,1.8652204161715602,4.8397502674569095
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-16,xnhall16,cooling_peak_kw,14.303982927630608,14.995478734175878,0.6914958065452694,4.83428853378681
seasonal_zone,public_core,shoulder,terminal_hall,hall-1-9,Thermal Zone: hall-1-9,cooling_peak_kw,2.9174419922944206,3.058398422700624,0.1409564304062032,4.831507559653246
seasonal_zone,public_core,shoulder,commerce_retail,d-b-commerce-8,dbcommerce8,heating_kwh,65.2247696367914,62.07423781491807,-3.1505318218733223,-4.830268990472906
seasonal_zone,public_morning,summer,dining,x-n-dining-4,xndining4,cooling_kwh,67.79004270052323,64.51709829141625,-3.2729444091069837,-4.828060698480312
seasonal_zone,public_core,shoulder,commerce_retail,z-d-commerce-2,zdcommerce2,heating_kwh,135.12213296069274,128.60494790596408,-6.517185054728657,-4.823181008121384
seasonal_zone,public_morning,shoulder,terminal_hall,x-n-hall-5,xnhall5,cooling_peak_kw,3.043253327546949,3.19001133198786,0.14675800444091092,4.822405125215355
seasonal_zone,public_core,shoulder,dining,x-n-dining-2,xndining2,heating_kwh,19.253134065672853,20.181318537892405,0.9281844722195522,4.8209526254452655
seasonal_zone,public_perimeter,summer,terminal_hall,hall-3-1,Thermal Zone: hall-3-1,cooling_peak_kw,34.86984463507876,36.54763623428929,1.6777915992105292,4.811583236945901
seasonal_zone,public_core,shoulder,commerce_retail,x-n-commerce-6,xncommerce6,heating_kwh,5.954276281875333,6.240550440415115,0.2862741585397819,4.807874962255164
seasonal_zone,public_core,winter,dining,x-b-dining-1,xbdining1,heating_kwh,63.93830847227464,60.868173297288564,-3.0701351749860777,-4.801714728373476
seasonal_zone,public_perimeter,summer,terminal_hall,x-n-hall-17,xnhall17,cooling_peak_kw,20.044665570277633,21.00574926065867,0.961083690381038,4.794710527902942
seasonal_zone,public_core,shoulder,terminal_hall,z-l-hall-1,zlhall1,cooling_peak_kw,4.894128260446753,5.1287014354261595,0.23457317497940622,4.7929511139945795
